cell_type,enhancer_id,chr,genomic_position,signal_value,region_type,distance_from_enhancer,enhancer_start,enhancer_end,extended_start,extended_end
19_MB_Glut,AiE0050m_3xC2,chr16,88302979,0.002511441707611,downstream_flanking,182,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302980,0.0075343255884945,downstream_flanking,183,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302981,0.0075343255884945,downstream_flanking,184,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302982,0.0075343255884945,downstream_flanking,185,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302983,0.0075343255884945,downstream_flanking,186,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302984,0.0075343255884945,downstream_flanking,187,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302985,0.0075343255884945,downstream_flanking,188,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302986,0.0075343255884945,downstream_flanking,189,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302987,0.0075343255884945,downstream_flanking,190,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302988,0.0075343255884945,downstream_flanking,191,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302989,0.0075343255884945,downstream_flanking,192,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302990,0.0703203678131103,downstream_flanking,193,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302991,0.0703203678131103,downstream_flanking,194,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302992,0.0703203678131103,downstream_flanking,195,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302993,0.0703203678131103,downstream_flanking,196,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302994,0.0703203678131103,downstream_flanking,197,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302995,0.0703203678131103,downstream_flanking,198,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302996,0.0703203678131103,downstream_flanking,199,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302997,0.0703203678131103,downstream_flanking,200,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302998,0.0703203678131103,downstream_flanking,201,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88302999,0.0703203678131103,downstream_flanking,202,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303000,0.0226029753684997,downstream_flanking,203,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303001,0.0226029753684997,downstream_flanking,204,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303002,0.0226029753684997,downstream_flanking,205,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303003,0.0226029753684997,downstream_flanking,206,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303004,0.0226029753684997,downstream_flanking,207,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303005,0.0226029753684997,downstream_flanking,208,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303006,0.0226029753684997,downstream_flanking,209,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303007,0.0226029753684997,downstream_flanking,210,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303008,0.0226029753684997,downstream_flanking,211,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303009,0.0226029753684997,downstream_flanking,212,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303010,0.0552517175674438,downstream_flanking,213,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303011,0.0552517175674438,downstream_flanking,214,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303012,0.0552517175674438,downstream_flanking,215,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303013,0.0552517175674438,downstream_flanking,216,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303014,0.0552517175674438,downstream_flanking,217,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303015,0.0552517175674438,downstream_flanking,218,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303016,0.0552517175674438,downstream_flanking,219,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303017,0.0552517175674438,downstream_flanking,220,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303018,0.0552517175674438,downstream_flanking,221,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303019,0.0552517175674438,downstream_flanking,222,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303020,0.0050228834152221,downstream_flanking,223,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303021,0.0050228834152221,downstream_flanking,224,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303022,0.0050228834152221,downstream_flanking,225,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303023,0.0050228834152221,downstream_flanking,226,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303024,0.0050228834152221,downstream_flanking,227,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303025,0.0050228834152221,downstream_flanking,228,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303026,0.0050228834152221,downstream_flanking,229,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303027,0.0050228834152221,downstream_flanking,230,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303028,0.0050228834152221,downstream_flanking,231,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303029,0.0050228834152221,downstream_flanking,232,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303030,0.0175800919532775,downstream_flanking,233,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303031,0.0175800919532775,downstream_flanking,234,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303032,0.0175800919532775,downstream_flanking,235,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303033,0.0175800919532775,downstream_flanking,236,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303034,0.0175800919532775,downstream_flanking,237,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303035,0.0175800919532775,downstream_flanking,238,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303036,0.0175800919532775,downstream_flanking,239,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303037,0.0175800919532775,downstream_flanking,240,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303038,0.0175800919532775,downstream_flanking,241,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303039,0.0175800919532775,downstream_flanking,242,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303040,0.0125572085380554,downstream_flanking,243,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303041,0.0125572085380554,downstream_flanking,244,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303042,0.0125572085380554,downstream_flanking,245,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303043,0.0125572085380554,downstream_flanking,246,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303044,0.0125572085380554,downstream_flanking,247,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303045,0.0125572085380554,downstream_flanking,248,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303046,0.0125572085380554,downstream_flanking,249,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303047,0.0125572085380554,downstream_flanking,250,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303048,0.0125572085380554,downstream_flanking,251,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303049,0.0125572085380554,downstream_flanking,252,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303050,0.0276258587837219,downstream_flanking,253,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303051,0.0276258587837219,downstream_flanking,254,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303052,0.0276258587837219,downstream_flanking,255,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303053,0.0276258587837219,downstream_flanking,256,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303054,0.0276258587837219,downstream_flanking,257,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303055,0.0276258587837219,downstream_flanking,258,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303056,0.0276258587837219,downstream_flanking,259,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303057,0.0276258587837219,downstream_flanking,260,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303058,0.0276258587837219,downstream_flanking,261,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303059,0.0276258587837219,downstream_flanking,262,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303060,0.0276258587837219,downstream_flanking,263,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303061,0.0276258587837219,downstream_flanking,264,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303062,0.0276258587837219,downstream_flanking,265,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303063,0.0276258587837219,downstream_flanking,266,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303064,0.0276258587837219,downstream_flanking,267,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303065,0.0276258587837219,downstream_flanking,268,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303066,0.0276258587837219,downstream_flanking,269,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303067,0.0276258587837219,downstream_flanking,270,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303068,0.0276258587837219,downstream_flanking,271,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303069,0.0276258587837219,downstream_flanking,272,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303070,0.0778546929359436,downstream_flanking,273,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303071,0.0778546929359436,downstream_flanking,274,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303072,0.0778546929359436,downstream_flanking,275,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303073,0.0778546929359436,downstream_flanking,276,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303074,0.0778546929359436,downstream_flanking,277,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303075,0.0778546929359436,downstream_flanking,278,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303076,0.0778546929359436,downstream_flanking,279,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303077,0.0778546929359436,downstream_flanking,280,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303078,0.0778546929359436,downstream_flanking,281,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303079,0.0778546929359436,downstream_flanking,282,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303080,0.0125572085380554,downstream_flanking,283,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303081,0.0125572085380554,downstream_flanking,284,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303082,0.0125572085380554,downstream_flanking,285,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303083,0.0125572085380554,downstream_flanking,286,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303084,0.0125572085380554,downstream_flanking,287,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303085,0.0125572085380554,downstream_flanking,288,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303086,0.0125572085380554,downstream_flanking,289,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303087,0.0125572085380554,downstream_flanking,290,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303088,0.0125572085380554,downstream_flanking,291,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303089,0.0125572085380554,downstream_flanking,292,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303090,0.0,downstream_flanking,293,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303091,0.0,downstream_flanking,294,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303092,0.0,downstream_flanking,295,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303093,0.0,downstream_flanking,296,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303094,0.0,downstream_flanking,297,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303095,0.0,downstream_flanking,298,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303096,0.0,downstream_flanking,299,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303097,0.0,downstream_flanking,300,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303098,0.0,downstream_flanking,301,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303099,0.0,downstream_flanking,302,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303100,0.0,downstream_flanking,303,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303101,0.0,downstream_flanking,304,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303102,0.0,downstream_flanking,305,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303103,0.0,downstream_flanking,306,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303104,0.0,downstream_flanking,307,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303105,0.0,downstream_flanking,308,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303106,0.0,downstream_flanking,309,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303107,0.0,downstream_flanking,310,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303108,0.0,downstream_flanking,311,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303109,0.0,downstream_flanking,312,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303110,0.0200915336608886,downstream_flanking,313,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303111,0.0200915336608886,downstream_flanking,314,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303112,0.0200915336608886,downstream_flanking,315,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303113,0.0200915336608886,downstream_flanking,316,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303114,0.0200915336608886,downstream_flanking,317,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303115,0.0200915336608886,downstream_flanking,318,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303116,0.0200915336608886,downstream_flanking,319,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303117,0.0200915336608886,downstream_flanking,320,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303118,0.0200915336608886,downstream_flanking,321,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303119,0.0200915336608886,downstream_flanking,322,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303120,0.0452059507369995,downstream_flanking,323,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303121,0.0452059507369995,downstream_flanking,324,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303122,0.0452059507369995,downstream_flanking,325,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303123,0.0452059507369995,downstream_flanking,326,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303124,0.0452059507369995,downstream_flanking,327,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303125,0.0452059507369995,downstream_flanking,328,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303126,0.0452059507369995,downstream_flanking,329,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303127,0.0452059507369995,downstream_flanking,330,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303128,0.0452059507369995,downstream_flanking,331,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303129,0.0452059507369995,downstream_flanking,332,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303130,0.0452059507369995,downstream_flanking,333,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303131,0.0452059507369995,downstream_flanking,334,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303132,0.0452059507369995,downstream_flanking,335,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303133,0.0452059507369995,downstream_flanking,336,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303134,0.0452059507369995,downstream_flanking,337,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303135,0.0452059507369995,downstream_flanking,338,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303136,0.0452059507369995,downstream_flanking,339,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303137,0.0452059507369995,downstream_flanking,340,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303138,0.0452059507369995,downstream_flanking,341,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303139,0.0452059507369995,downstream_flanking,342,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303140,0.0452059507369995,downstream_flanking,343,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303141,0.0452059507369995,downstream_flanking,344,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303142,0.0452059507369995,downstream_flanking,345,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303143,0.0452059507369995,downstream_flanking,346,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303144,0.0452059507369995,downstream_flanking,347,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303145,0.0452059507369995,downstream_flanking,348,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303146,0.0452059507369995,downstream_flanking,349,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303147,0.0452059507369995,downstream_flanking,350,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303148,0.0452059507369995,downstream_flanking,351,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303149,0.0452059507369995,downstream_flanking,352,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303150,0.0276258587837219,downstream_flanking,353,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303151,0.0276258587837219,downstream_flanking,354,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303152,0.0276258587837219,downstream_flanking,355,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303153,0.0276258587837219,downstream_flanking,356,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303154,0.0276258587837219,downstream_flanking,357,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303155,0.0276258587837219,downstream_flanking,358,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303156,0.0276258587837219,downstream_flanking,359,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303157,0.0276258587837219,downstream_flanking,360,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303158,0.0276258587837219,downstream_flanking,361,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303159,0.0276258587837219,downstream_flanking,362,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303160,0.0100457668304443,downstream_flanking,363,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303161,0.0100457668304443,downstream_flanking,364,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303162,0.0100457668304443,downstream_flanking,365,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303163,0.0100457668304443,downstream_flanking,366,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303164,0.0100457668304443,downstream_flanking,367,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303165,0.0100457668304443,downstream_flanking,368,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303166,0.0100457668304443,downstream_flanking,369,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303167,0.0100457668304443,downstream_flanking,370,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303168,0.0100457668304443,downstream_flanking,371,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303169,0.0100457668304443,downstream_flanking,372,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303170,0.0,downstream_flanking,373,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303171,0.0,downstream_flanking,374,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303172,0.0,downstream_flanking,375,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303173,0.0,downstream_flanking,376,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303174,0.0,downstream_flanking,377,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303175,0.0,downstream_flanking,378,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303176,0.0,downstream_flanking,379,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303177,0.0,downstream_flanking,380,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303178,0.0,downstream_flanking,381,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303179,0.0,downstream_flanking,382,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303180,0.0226029753684997,downstream_flanking,383,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303181,0.0226029753684997,downstream_flanking,384,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303182,0.0226029753684997,downstream_flanking,385,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303183,0.0226029753684997,downstream_flanking,386,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303184,0.0226029753684997,downstream_flanking,387,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303185,0.0226029753684997,downstream_flanking,388,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303186,0.0226029753684997,downstream_flanking,389,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303187,0.0226029753684997,downstream_flanking,390,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303188,0.0226029753684997,downstream_flanking,391,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303189,0.0226029753684997,downstream_flanking,392,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303190,0.0602746047079563,downstream_flanking,393,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303191,0.0602746047079563,downstream_flanking,394,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303192,0.0602746047079563,downstream_flanking,395,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303193,0.0602746047079563,downstream_flanking,396,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303194,0.0602746047079563,downstream_flanking,397,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303195,0.0602746047079563,downstream_flanking,398,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303196,0.0602746047079563,downstream_flanking,399,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303197,0.0602746047079563,downstream_flanking,400,88302522,88302798,88302022,88303298
19_MB_Glut,AiE0050m_3xC2,chr16,88303198,0.0602746047079563,downstream_flanking,401,88302522,88302798,88302022,88303298
